NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE
3202003240138,3301,0,9/9/2024,9/8/2025,Bien immobilier,3   - LAGHOUAT         ,749 - LAGHOUAT,2480000,1500
16328003240019,3301,0,4/1/2024,3/31/2025,Bien immobilier,16  - ALGER            ,122 - DOUERA,10810000,8107.5
31308003240107,3301,0,11/21/2024,11/20/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,889390,1500
9306003240169,3301,1,6/10/2024,6/9/2025,Bien immobilier,9   - BLIDA            ,342 - BLIDA,14625000,0
16301003240087,3301,0,2/12/2024,2/11/2025,Bien immobilier,16  - ALGER            ,148 - SAOULA,3500000,2625
11301003240017,3301,0,1/8/2024,1/7/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,2800000,1848
15304003240235,3301,1,6/14/2024,6/13/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,2800000,0
16350003240055,3302,0,7/9/2024,7/8/2025,2   - Installation Commerciale,16  - ALGER            ,118 - CHERAGA ALGER,2000000,2500
16301003240189,3302,0,5/1/2024,4/30/2025,2   - Installation Commerciale,16  - ALGER            ,135 - KHRAISSIA,7200000,3600
34301003241136,3302,0,10/8/2024,10/7/2025,2   - Installation Commerciale,19  - SETIF            ,1158 - EL EULMA,3000000,2500
11301003240486,3301,0,9/3/2024,9/2/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,3136000,2069.76
6302003240001,3301,0,1/15/2024,1/14/2025,Bien immobilier,6   - BEJAIA           ,299 - TICHI,1120000,1800
15310003240356,3301,0,5/6/2024,5/5/2025,Bien immobilier,15  - TIZI OUZOU       ,1466 - BOGHNI,2001050,1500
16332003240133,3301,0,4/1/2024,3/31/2025,Bien immobilier,16  - ALGER            ,111 - BIRTOUTA,2055780,1541.84
42305003240691,3301,0,11/8/2024,11/7/2025,Bien immobilier,42  - TIPAZA           ,1396 - BOURKIKA,1175000,1500
16323003240207,3302,0,12/17/2024,12/16/2025,2   - Installation Commerciale,16  - ALGER            ,136 - KOUBA,4000000,2500
16245003240124,3302,0,1/1/2025,12/31/2025,2   - Installation Commerciale,29  - MASCARA          ,804 - ZAHANA,2730300000,1174029
19306013240053,3301,0,7/24/2024,7/23/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,9310000,6051.5
16334003240090,3301,0,3/6/2024,3/5/2025,Bien immobilier,16  - ALGER            ,110 - BIR MOURAD RAIS,19176000,14382
16339003240038,3301,0,9/30/2024,9/29/2025,Bien immobilier,16  - ALGER            ,136 - KOUBA,2090000,-1567.5
16339003240038,3301,0,9/30/2024,9/29/2025,Bien immobilier,16  - ALGER            ,136 - KOUBA,2090000,1567.5
6307003240058,3301,0,3/25/2024,3/24/2025,Bien immobilier,6   - BEJAIA           ,260 - BEJAIA,2800000,2184
19214003240118,3301,0,11/15/2024,11/14/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,3735500,2428.07
19308003241000,3301,0,10/7/2024,10/6/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,10500000,6825
31203003240171,3301,0,9/2/2024,9/1/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,3000000,1950
38201003240002,3301,0,1/10/2024,1/9/2025,Bien immobilier,38  - TISSEMSILT       ,1438 - TISSEMSILT,700000,1800
16332003240361,3302,0,10/1/2024,9/30/2025,2   - Installation Commerciale,16  - ALGER            ,109 - BIR KHADEM,4000000,2500
29301003240545,3301,0,8/27/2024,8/26/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,2387700,1552
25306003240694,3302,0,11/26/2024,11/25/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,515 - EL KHROUB,2000000,2500
5303003240649,3301,0,10/10/2024,10/9/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,620000,1500
2301003240101,3301,0,12/26/2024,12/25/2025,Bien immobilier,2   - CHLEF            ,362 - SOUMAA BLIDA,17898000,16108.2
28305003240067,3301,0,3/13/2024,3/12/2025,Bien immobilier,16  - ALGER            ,113 - BORDJ EL BAHRI,5434000,4075.5
5303003240147,3301,0,3/11/2024,3/10/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2301750,1500
35302013240135,3302,0,12/4/2024,12/3/2025,2   - Installation Commerciale,35  - BOUMERDES        ,442 - AFIR,2000000,2500
34301003240536,3301,0,5/23/2024,5/22/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2790000,1813.5
19309003240451,3301,0,5/13/2024,5/12/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2792480,1815.11
16331003240334,3302,0,10/3/2024,10/2/2025,2   - Installation Commerciale,16  - ALGER            ,106 - BEB EZZOUAR,9000000,4500
15309003240103,3301,0,2/28/2024,2/27/2025,Bien immobilier,15  - TIZI OUZOU       ,1486 - MAKOUDA,4960000,3224
16335003240462,3301,0,12/16/2024,12/15/2025,Bien immobilier,16  - ALGER            ,149 - SIDI MHAMED ALGER,4418000,3313.5
42304003240191,3301,0,4/2/2024,4/1/2025,Bien immobilier,42  - TIPAZA           ,1417 - TIPAZA,2394760,1796.07
16336003240091,3301,1,5/19/2024,5/18/2025,Bien immobilier,16  - ALGER            ,138 - MAHELMA,2850000,0
6307003240192,3301,0,10/22/2024,10/21/2025,Bien immobilier,6   - BEJAIA           ,260 - BEJAIA,2125050,1500
23302003240259,3301,0,9/23/2024,9/22/2025,Bien immobilier,23  - ANNABA           ,162 - EL BOUNI,465000,1500
11301003240732,3301,0,12/16/2024,12/15/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,700000,1800
35303053240166,3302,0,6/1/2024,5/31/2025,2   - Installation Commerciale,35  - BOUMERDES        ,447 - BORDJ MENAIEL,5000000,-2500
35303053240166,3302,0,6/1/2024,5/31/2025,2   - Installation Commerciale,35  - BOUMERDES        ,447 - BORDJ MENAIEL,5000000,2500
35208003240017,3301,0,2/9/2024,2/8/2025,Bien immobilier,35  - BOUMERDES        ,450 - BOUMERDES,3206060,2404.54
15309003240619,3301,0,12/19/2024,12/18/2025,Bien immobilier,15  - TIZI OUZOU       ,1498 - TIGZIRT,749270,1500
19314003240164,3301,0,8/15/2024,8/14/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,2320660,1508.43
5303003240229,3301,0,4/17/2024,4/16/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2186740,1500
25301013240160,3301,0,4/29/2024,4/28/2025,Bien immobilier,21  - SKIKDA           ,1262 - EMDJEZ EDCHICH,1400000,1800
31310003240008,3301,0,1/4/2024,1/3/2025,Bien immobilier,31  - ORAN             ,1003 - BIR EL DJIR,3570000,2320.5
34301003240356,3302,0,4/8/2024,4/7/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,376 - EL HAMMADIA,2000000,2500
25305003240068,3302,0,7/28/2024,7/27/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,516 - HAMMA BOUZIANE,1000000,2500
15308003240003,3301,1,1/3/2024,1/2/2025,Bien immobilier,15  - TIZI OUZOU       ,1447 - AIT BOUADOU,4177600,0
44302003240200,3301,0,9/26/2024,9/25/2025,Bien immobilier,44  - AIN DEFLA        ,63  - TIBERKANINE,10800000,7560
16350003240103,3302,0,5/1/2024,4/30/2025,2   - Installation Commerciale,16  - ALGER            ,99  - ALGER,2000000,2500
16311003240168,3302,0,5/6/2024,5/5/2025,2   - Installation Commerciale,16  - ALGER            ,137 - LES EUCALYPTUS,3000000,2500
15310003240371,3301,0,5/9/2024,5/8/2025,Bien immobilier,15  - TIZI OUZOU       ,1466 - BOGHNI,4550000,2957.5
16311003240322,3301,0,8/25/2024,8/24/2025,Bien immobilier,16  - ALGER            ,126 - EL HARRACH,2846200,2561.58
21304003240102,3302,0,11/8/2024,11/7/2025,2   - Installation Commerciale,21  - SKIKDA           ,1277 - SKIKDA,2500000,2500
16319003240100,3302,0,7/28/2024,7/27/2025,2   - Installation Commerciale,16  - ALGER            ,118 - CHERAGA ALGER,1000000,2500
42305003240807,3301,0,1/1/2025,12/31/2025,Bien immobilier,42  - TIPAZA           ,1412 - NADOR,3088260,2316.2
34301003241172,3301,0,10/16/2024,10/15/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2170000,1500
19302003240110,3301,0,6/30/2024,6/29/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,3377500,2634.45
15304003240168,3301,0,4/29/2024,4/28/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,2625000,1706.25
18301003240196,3301,0,2/20/2024,2/19/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,2320350,1508.23
15307003240113,3301,0,8/20/2024,8/19/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,2800000,1820
14301003240331,3301,1,11/28/2024,11/27/2025,Bien immobilier,14  - TIARET           ,1384 - TIARET,2236030,0
16311003240328,3302,0,8/31/2024,8/30/2025,2   - Installation Commerciale,16  - ALGER            ,137 - LES EUCALYPTUS,2500000,2500
31310003240392,3301,0,9/8/2024,9/7/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,2949450,1917.14
44302003240117,3302,0,7/29/2024,7/28/2025,2   - Installation Commerciale,44  - AIN DEFLA        ,47  - EL ABBADIA,6000000,3000
5302103240020,3301,0,1/15/2024,1/14/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,2235100,1500
27302003240044,3301,0,3/7/2024,3/6/2025,Bien immobilier,27  - MOSTAGANEM       ,918 - MOSTAGANEM,595000,1500
35302013240105,3301,0,10/5/2024,10/4/2025,Bien immobilier,35  - BOUMERDES        ,454 - DELLYS,7265555,5449.17
15310003240755,3301,0,10/22/2024,10/21/2025,Bien immobilier,15  - TIZI OUZOU       ,1466 - BOGHNI,6300000,4095
6302013240079,3301,0,7/29/2024,7/28/2025,Bien immobilier,6   - BEJAIA           ,261 - BEJAIA,2628500,2050.23
27303003240012,3301,0,1/19/2024,1/18/2025,Bien immobilier,27  - MOSTAGANEM       ,917 - MEZAGHRANE,3177500,2065.38
19313003240509,3301,0,9/26/2024,9/25/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,1750000,1500
10302003240341,3301,0,9/11/2024,9/10/2025,Bien immobilier,4   - OUM EL BOUAGHI   ,1070 - OUM EL BOUAGHI,4650000,2790
16336003240144,3301,0,7/29/2024,7/28/2025,Bien immobilier,16  - ALGER            ,154 - ZERALDA,8178000,6133.5
19306003240129,3301,0,12/30/2024,12/29/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,7000000,4550
5303003240833,3301,0,12/30/2024,12/29/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,1550000,1500
25306003240581,3302,0,9/24/2024,9/23/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,509 - AIN ABID,2000000,2500
25303003240183,3301,0,10/14/2024,10/13/2025,Bien immobilier,25  - CONSTANTINE      ,515 - EL KHROUB,2500000,1625
12302003240098,3301,0,6/27/2024,6/26/2025,Bien immobilier,12  - TEBESSA          ,1335 - EL OUENZA,3100000,1860
16331023240267,3302,0,12/31/2024,12/30/2025,2   - Installation Commerciale,35  - BOUMERDES        ,459 - KHEMIS EL KHECHNA,5570000,2617.9
19309003240449,3301,0,5/13/2024,5/12/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2310000,1501.5
19308003240682,3301,0,6/30/2024,6/29/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,3395000,2206.75
16301003240525,3302,0,12/1/2024,11/30/2025,2   - Installation Commerciale,16  - ALGER            ,123 - DRARIA,6000000,3000
15304003240420,3301,0,12/8/2024,12/7/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,3565000,-2317.25
15304003240420,3301,0,12/8/2024,12/7/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,3565000,2317.25
31308023240140,3301,0,10/29/2024,10/28/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,1688570,1500
43304003240017,3301,0,4/22/2024,4/21/2025,Bien immobilier,43  - MILA             ,898 - TERRAI BAINEM,2101180,1500
31310003240152,3301,0,4/29/2024,4/28/2025,Bien immobilier,31  - ORAN             ,1003 - BIR EL DJIR,2590000,1683.5
5303003240099,3301,0,2/19/2024,2/18/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,1054000,1500
16333003240065,3301,0,3/18/2024,3/17/2025,Bien immobilier,16  - ALGER            ,99  - ALGER,4674000,3505.5
16332003240193,3301,0,5/29/2024,5/28/2025,Bien immobilier,16  - ALGER            ,134 - HYDRA,2139400,1604.55
16334003240011,3301,0,1/4/2024,1/3/2025,Bien immobilier,16  - ALGER            ,120 - DELY BRAHIM,1692000,1500
5303003240615,3301,0,10/3/2024,10/2/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2170000,1500
26301013240219,3301,0,8/6/2024,8/5/2025,Bien immobilier,26  - MEDEA            ,813 - BERROUAGHIA,3596000,2337.4
42304003240554,3302,0,11/3/2024,11/2/2025,2   - Installation Commerciale,42  - TIPAZA           ,1409 - MENACEUR,1000000,2500
26301013240163,3301,0,6/20/2024,6/19/2025,Bien immobilier,26  - MEDEA            ,838 - MEDEA,2486400,1740.48
28303003240168,3302,0,9/22/2024,9/21/2025,2   - Installation Commerciale,28  - M SILA           ,972 - SIDI AISSA,7500000,3000
15305013240137,3302,0,5/26/2024,5/25/2025,2   - Installation Commerciale,15  - TIZI OUZOU       ,1472 - FREHA,3000000,2500
34301003241203,3301,0,10/29/2024,10/28/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,5270000,3425.5
34301003240191,3302,0,2/22/2024,2/21/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2000000,2500
35302013240015,3302,0,2/15/2024,2/14/2025,2   - Installation Commerciale,35  - BOUMERDES        ,445 - BEN CHOUD,1000000,2500
35303053240426,3301,0,12/10/2024,12/9/2025,Bien immobilier,16  - ALGER            ,146 - REGHAIA,3482700,2612.02
10302003240430,3301,0,12/30/2024,12/29/2025,Bien immobilier,10  - BOUIRA           ,410 - BOUIRA,2139000,1500
10302003240030,3301,0,1/25/2024,1/24/2025,Bien immobilier,10  - BOUIRA           ,410 - BOUIRA,3255000,2115.75
6307003240167,3301,0,11/12/2024,11/11/2025,Bien immobilier,6   - BEJAIA           ,260 - BEJAIA,1240000,1500
2301003240018,3302,2,2/25/2024,2/18/2025,1   - Installation Industrielle,2   - CHLEF            ,480 - BOUKADIR,90000000,34670.548
26301003240157,3302,0,6/13/2024,6/12/2025,2   - Installation Commerciale,26  - MEDEA            ,838 - MEDEA,6000000,2820
18301003240708,3301,0,7/11/2024,7/10/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,3255000,2115.75
15304003240021,3301,0,1/23/2024,1/22/2025,Bien immobilier,15  - TIZI OUZOU       ,1485 - MAATKA,3500000,2730
42305003240606,3301,0,10/9/2024,10/8/2025,Bien immobilier,42  - TIPAZA           ,1404 - HADJOUT,2470000,1852.5
42305003240237,3301,0,4/19/2024,4/18/2025,Bien immobilier,42  - TIPAZA           ,1404 - HADJOUT,564000,1500
5303003240595,3301,0,9/27/2024,9/26/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2584160,1550.5
16317003240110,3301,0,7/16/2024,7/15/2025,Bien immobilier,9   - BLIDA            ,355 - MEFTAH,4100000,2870
19309003240471,3301,0,5/16/2024,5/15/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,4960000,3224
5303003240769,3301,0,12/2/2024,12/1/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,1066400,1500
19308003240428,3301,0,4/30/2024,4/29/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2100000,1500
5302003240067,3301,0,12/23/2024,12/22/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,1970080,1500
16336003240009,3301,1,1/11/2024,1/10/2025,Bien immobilier,16  - ALGER            ,138 - MAHELMA,8674000,0
18301003240986,3301,0,9/30/2024,9/29/2025,Bien immobilier,18  - JIJEL            ,698 - EMIR ABDELKADER,3720000,2418
19313003240030,3301,0,1/18/2024,1/17/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,4030000,2619.5
11301003240072,3301,0,1/28/2024,1/27/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,2380000,1800
18301003240366,3301,0,4/4/2024,4/3/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,630000,1500
15303053240115,3301,0,5/22/2024,5/21/2025,Bien immobilier,15  - TIZI OUZOU       ,1504 - TIZI RACHED,1680000,1500
16332003240347,3302,0,9/11/2024,9/10/2025,2   - Installation Commerciale,16  - ALGER            ,150 - SIDI MOUSSA,12000000,6000
23302003240089,3302,0,3/3/2024,3/2/2025,2   - Installation Commerciale,23  - ANNABA           ,162 - EL BOUNI,1000000,2500
35208003240032,3302,0,4/4/2024,4/3/2025,1   - Installation Industrielle,9   - BLIDA            ,354 - LARBAA BLIDA,3000000,2500
18301003240087,3301,0,1/22/2024,1/21/2025,Bien immobilier,18  - JIJEL            ,691 - CHEKFA,1957650,1500
34303013240022,3301,0,3/26/2024,3/25/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,5897150,3833.15
16340003240170,3301,0,6/3/2024,6/2/2025,Bien immobilier,16  - ALGER            ,126 - EL HARRACH,1927740,1500
34301003240503,3302,0,5/13/2024,5/12/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2000000,2500
42305003240585,3301,0,11/13/2024,11/12/2025,Bien immobilier,42  - TIPAZA           ,1404 - HADJOUT,940000,1500
15308003240579,3301,1,11/4/2024,11/3/2025,Bien immobilier,35  - BOUMERDES        ,454 - DELLYS,6875000,0
44302003240185,3301,1,9/20/2024,9/19/2025,Bien immobilier,44  - AIN DEFLA        ,63  - TIBERKANINE,6111000,0
34301003240783,3302,0,7/22/2024,7/21/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,381 - HASNAOUA,2000000,2500
19310003240158,3301,0,12/16/2024,12/15/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,1037750,1500
16308033240025,3301,0,1/30/2024,1/29/2025,Bien immobilier,16  - ALGER            ,152 - STAOUELI,12000000,9000
19308003240161,3301,0,2/12/2024,2/11/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,4900000,3185
16330003240072,3301,0,2/15/2024,2/14/2025,Bien immobilier,16  - ALGER            ,106 - BEB EZZOUAR,5490540,4117.9
16308033240040,3302,0,2/11/2024,2/10/2025,2   - Installation Commerciale,16  - ALGER            ,102 - BABA HASSEN,3500000,2500
14301003240109,3301,0,5/8/2024,5/7/2025,Bien immobilier,14  - TIARET           ,1384 - TIARET,2697000,1618.2
35303003240203,3301,0,12/26/2024,12/25/2025,Bien immobilier,35  - BOUMERDES        ,447 - BORDJ MENAIEL,5850000,4095
16319003240120,3301,0,9/2/2024,9/1/2025,Bien immobilier,16  - ALGER            ,136 - KOUBA,1825900,1500
19309003240731,3301,0,9/11/2024,9/10/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,494760,1500
31203003240127,3301,0,6/26/2024,6/25/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,6500000,4225
16331023240038,3301,0,2/28/2024,2/27/2025,Bien immobilier,35  - BOUMERDES        ,448 - BOUDOUAOU,3000000,2250
10302003240064,3302,0,2/16/2024,2/15/2025,2   - Installation Commerciale,10  - BOUIRA           ,410 - BOUIRA,1000000,2500
25303003240224,3301,0,11/25/2024,11/24/2025,Bien immobilier,25  - CONSTANTINE      ,513 - CONSTANTINE,4200000,2730
19313003240189,3301,0,4/29/2024,4/28/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,1680000,1500
18301003240553,3301,0,5/31/2024,5/30/2025,Bien immobilier,18  - JIJEL            ,698 - EMIR ABDELKADER,1488000,1500
25310003240049,3302,0,3/11/2024,3/10/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,516 - HAMMA BOUZIANE,5800000,2500
15302003240156,3301,0,4/24/2024,4/23/2025,Bien immobilier,15  - TIZI OUZOU       ,1459 - AZAZGA,1240000,1500
9306003240099,3302,0,4/16/2024,4/15/2025,2   - Installation Commerciale,9   - BLIDA            ,352 - GUERROUAOU,1000000,2500
23304003240071,3301,0,5/1/2024,4/30/2025,Bien immobilier,23  - ANNABA           ,156 - ANNABA,1000000,1500
16350003240320,3301,0,11/5/2024,11/4/2025,Bien immobilier,16  - ALGER            ,120 - DELY BRAHIM,7050000,-5287.5
16350003240320,3301,0,11/5/2024,11/4/2025,Bien immobilier,16  - ALGER            ,120 - DELY BRAHIM,7050000,5287.5
11301003240050,3301,0,1/21/2024,1/20/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,896000,1800
34301003241131,3301,0,10/6/2024,10/5/2025,Bien immobilier,34  - B.B ARRERIDJ     ,387 - OULED DAHMANE,1550000,1500
15203003240088,3301,0,5/14/2024,5/13/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,1860000,1500
6307003240180,3302,0,10/8/2024,10/7/2025,2   - Installation Commerciale,6   - BEJAIA           ,260 - BEJAIA,1000000,2500
6307003240180,3302,0,10/8/2024,10/7/2025,2   - Installation Commerciale,6   - BEJAIA           ,260 - BEJAIA,1000000,-2500
43303013240017,3301,0,2/7/2024,2/6/2025,Bien immobilier,4   - OUM EL BOUAGHI   ,1050 - AIN MLILA,1939360,1800
9306003240145,3302,0,5/20/2024,5/19/2025,2   - Installation Commerciale,9   - BLIDA            ,360 - OULED YAICH BLIDA,1000000,2500
31310003240372,3301,0,8/29/2024,8/28/2025,Bien immobilier,31  - ORAN             ,1003 - BIR EL DJIR,3272150,2126.9
13204003240020,3301,0,4/4/2024,4/3/2025,Bien immobilier,13  - TLEMCEN          ,1541 - MANSOURAH TLEMCEN,496000,1500
16350003240072,3301,0,3/5/2024,3/4/2025,Bien immobilier,16  - ALGER            ,99  - ALGER,2508000,1881
5303003240572,3301,0,9/16/2024,9/15/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,3508270,2104.96
23304003240123,3302,0,8/2/2024,8/1/2025,2   - Installation Commerciale,23  - ANNABA           ,156 - ANNABA,4000000,-2500
23304003240123,3302,0,8/2/2024,8/1/2025,2   - Installation Commerciale,23  - ANNABA           ,156 - ANNABA,4000000,2500
19308003240213,3301,0,2/21/2024,2/20/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,3920000,2548
9306003240223,3301,0,8/4/2024,8/3/2025,Bien immobilier,9   - BLIDA            ,342 - BLIDA,2926000,2194.5
15310003240835,3301,0,11/18/2024,11/17/2025,Bien immobilier,15  - TIZI OUZOU       ,1466 - BOGHNI,356810,1500
16332003240134,3302,0,4/4/2024,4/3/2025,2   - Installation Commerciale,16  - ALGER            ,109 - BIR KHADEM,4000000,2500
10302003240259,3301,1,7/3/2024,7/2/2025,Bien immobilier,10  - BOUIRA           ,398 - AHL EL KSAR,3500000,0
16308003240107,3301,0,8/1/2024,7/31/2025,Bien immobilier,16  - ALGER            ,122 - DOUERA,14820000,13338
16336003240003,3301,0,1/16/2024,1/15/2025,Bien immobilier,16  - ALGER            ,138 - MAHELMA,3808360,3427.52
15302003240148,3301,0,4/18/2024,4/17/2025,Bien immobilier,15  - TIZI OUZOU       ,1459 - AZAZGA,726020,1500
19309003240398,3301,0,4/30/2024,4/29/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2595320,1686.96
19310003240065,3301,0,4/28/2024,4/27/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,2370570,1540.87
40301003240140,3301,0,11/7/2024,11/6/2025,Bien immobilier,40  - KHENCHELA        ,726 - KHENCHELA,4092000,2455.2
5303003240184,3301,0,3/25/2024,3/24/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2186740,1500
42305003240301,3301,0,5/13/2024,5/12/2025,Bien immobilier,42  - TIPAZA           ,1417 - TIPAZA,2715100,2036.32
44301003240036,3302,0,5/19/2024,5/18/2025,2   - Installation Commerciale,44  - AIN DEFLA        ,34  - AIN-DEFLA,1000000,2500
34301003240083,3301,0,1/22/2024,1/21/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,1860000,1500
23302063240065,3302,0,12/1/2024,11/30/2025,1   - Installation Industrielle,36  - EL TAREF         ,621 - ECHATT,3000000,2500
34301003240580,3301,0,6/4/2024,6/3/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2325000,1511.25
16335003240329,3301,0,9/15/2024,9/14/2025,Bien immobilier,16  - ALGER            ,139 - MOHAMMADIA ALGER,5415000,4061.25
5303003240485,3301,0,7/26/2024,7/25/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,940540,1500
27303003240241,3302,0,11/11/2024,11/10/2025,2   - Installation Commerciale,27  - MOSTAGANEM       ,909 - EL HESSIANE,2000000,2500
16336003240009,3301,0,1/11/2024,1/10/2025,Bien immobilier,16  - ALGER            ,138 - MAHELMA,8674000,6505.5
15310003240922,3301,0,12/23/2024,12/22/2025,Bien immobilier,15  - TIZI OUZOU       ,1458 - ASSI YOUCEF,3500000,2275
16331023240177,3302,0,8/4/2024,8/3/2025,2   - Installation Commerciale,35  - BOUMERDES        ,465 - OULED MOUSSA,5570000,2617.9
31308023240029,3301,0,3/11/2024,3/10/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,8401000,5460.65
6304003240121,3301,0,11/24/2024,11/23/2025,Bien immobilier,6   - BEJAIA           ,292 - TALA HAMZA,620000,1500
42305003240257,3301,0,4/29/2024,4/28/2025,Bien immobilier,42  - TIPAZA           ,1400 - DOUAOUDA,4700000,3525
16337003240079,3301,0,7/31/2024,7/30/2025,Bien immobilier,16  - ALGER            ,97  - AIN BENIAN (ALGER),5481500,4111.12
16319003240002,3301,0,1/2/2024,1/1/2025,Bien immobilier,16  - ALGER            ,118 - CHERAGA ALGER,3420000,2565
25210003240130,3302,0,12/15/2024,12/14/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,509 - AIN ABID,1000000,2500
42305003240019,3301,0,1/8/2024,1/7/2025,Bien immobilier,42  - TIPAZA           ,1404 - HADJOUT,1316000,1500
42304003240269,3301,0,5/24/2024,5/23/2025,Bien immobilier,42  - TIPAZA           ,1417 - TIPAZA,2774000,2080.5
25210003240088,3301,0,8/26/2024,8/25/2025,Bien immobilier,25  - CONSTANTINE      ,515 - EL KHROUB,2215500,1500
16319003240137,3302,0,10/6/2024,10/5/2025,2   - Installation Commerciale,16  - ALGER            ,149 - SIDI MHAMED ALGER,1000000,2500
19308003240406,3301,0,4/23/2024,4/22/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,3500000,2275
19308003240732,3301,0,7/17/2024,7/16/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,700000,1500
35303003240016,3301,0,1/30/2024,1/29/2025,Bien immobilier,35  - BOUMERDES        ,473 - ZEMMOURI,2929420,2197.06
35302003240024,3302,0,6/10/2024,6/9/2025,2   - Installation Commerciale,35  - BOUMERDES        ,469 - TAOURGA,1000000,2500
16319003240087,3301,0,7/8/2024,7/7/2025,Bien immobilier,16  - ALGER            ,118 - CHERAGA ALGER,7050000,5287.5
