NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE
06306003230177,3302,0,13/10/2023,12/10/2024,2 - Installation Commerciale,6 - BEJAIA,295 - TAOURIRT IGHIL,1000000,"2500,000"
16336003230217,3302,0,10/10/2023,09/10/2024,2 - Installation Commerciale,16 - ALGER,135 - KHRAISSIA,1000000,"2500,000"
09215003230138,3302,0,19/10/2023,18/10/2024,2 - Installation Commerciale,9 - BLIDA,342 - BLIDA,2000000,"2500,000"
14301003230116,3302,0,08/05/2023,07/05/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,2000000,"2500,000"
16331023230117,3302,0,26/06/2023,25/06/2024,2 - Installation Commerciale,35 - BOUMERDES,459 - KHEMIS EL KHECHNA,3500000,"2500,000"
06303003230026,3302,0,26/04/2023,25/04/2024,2 - Installation Commerciale,6 - BEJAIA,254 - AKBOU,1000000,"2500,000"
15305013230193,3302,0,25/09/2023,24/09/2024,2 - Installation Commerciale,15 - TIZI OUZOU,1472 - FREHA,8408840,"2500,000"
16330003240008,3302,0,02/01/2024,01/01/2025,2 - Installation Commerciale,16 - ALGER,114 - BORDJ EL KIFFAN,1000000,"2500,000"
27303003230214,3302,0,18/12/2023,17/12/2024,2 - Installation Commerciale,27 - MOSTAGANEM,918 - MOSTAGANEM,2000000,"2500,000"
26301003230146,3302,0,06/06/2023,05/06/2024,2 - Installation Commerciale,26 - MEDEA,838 - MEDEA,5500000,"2585,000"
31201003230078,3302,0,02/11/2023,01/11/2024,2 - Installation Commerciale,31 - ORAN,1019 - ORAN,2800000,"2500,000"
43301023230058,3302,0,26/09/2023,25/09/2024,2 - Installation Commerciale,43 - MILA,894 - TADJENANET,2200000,"2500,000"
16336003230080,3302,0,07/05/2023,06/05/2024,2 - Installation Commerciale,16 - ALGER,97 - AIN BENIAN (ALGER),4000000,"2500,000"
16301003230281,3302,0,06/06/2023,05/06/2024,2 - Installation Commerciale,16 - ALGER,135 - KHRAISSIA,6000000,"3000,000"
16331003230199,3302,0,26/06/2023,25/06/2024,2 - Installation Commerciale,16 - ALGER,119 - DAR EL BEIDA,6000000,"3000,000"
16319003240004,3302,0,04/01/2024,03/01/2025,2 - Installation Commerciale,16 - ALGER,143 - OULED FAYET,1000000,"2500,000"
16317003230190,3302,0,20/11/2023,19/11/2024,2 - Installation Commerciale,16 - ALGER,105 - BARAKI,2000000,"2500,000"
02301003230001,3302,0,04/01/2023,03/01/2024,2 - Installation Commerciale,2 - CHLEF,495 - OUED SLY,3000000,"2500,000"
16245003230013,3302,002,01/01/2023,31/12/2023,2 - Installation Commerciale,16 - ALGER,106 - BEB EZZOUAR,"1941993785,28","0,000"
44305003230170,3302,001,12/10/2023,11/10/2024,2 - Installation Commerciale,44 - AIN DEFLA,34 - AIN-DEFLA,1000000,"2500,000"
26301003230186,3302,0,11/08/2023,10/08/2024,2 - Installation Commerciale,26 - MEDEA,838 - MEDEA,1000000,"2500,000"
14301003230030,3302,0,04/02/2023,03/02/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,2000000,"2500,000"
19212003230035,3302,0,26/03/2023,25/03/2024,2 - Installation Commerciale,19 - SETIF,1148 - BENI OUARTILANE,2000000,"2500,000"
31202003230008,3302,0,22/02/2023,21/02/2024,2 - Installation Commerciale,31 - ORAN,1019 - ORAN,1500000,"2500,000"
25309003230148,3302,0,18/07/2023,17/07/2024,2 - Installation Commerciale,25 - CONSTANTINE,513 - CONSTANTINE,2000000,"2500,000"
16308003230083,3302,0,01/05/2023,30/04/2024,2 - Installation Commerciale,16 - ALGER,122 - DOUERA,4000000,"2573,000"
16335003230112,3302,0,27/03/2023,26/03/2024,2 - Installation Commerciale,16 - ALGER,139 - MOHAMMADIA ALGER,1000000,"2500,000"
16308003230058,3302,0,08/03/2023,07/03/2024,2 - Installation Commerciale,16 - ALGER,135 - KHRAISSIA,7000000,"3350,000"
16350003240012,3302,0,07/01/2024,06/01/2025,2 - Installation Commerciale,16 - ALGER,118 - CHERAGA ALGER,2000000,"2500,000"
16328003230012,3302,0,26/01/2023,25/01/2024,2 - Installation Commerciale,16 - ALGER,120 - DELY BRAHIM,1000000,"-2500,000"
16328003230012,3302,0,26/01/2023,25/01/2024,2 - Installation Commerciale,16 - ALGER,120 - DELY BRAHIM,1000000,"2500,000"
07201003230015,3302,0,28/02/2023,27/02/2024,2 - Installation Commerciale,7 - BISKRA,308 - BISKRA,1000000,"2500,000"
16332003230133,3302,0,26/03/2023,25/03/2024,2 - Installation Commerciale,16 - ALGER,109 - BIR KHADEM,4000000,"2500,000"
35205003230038,3302,0,06/02/2023,05/02/2024,2 - Installation Commerciale,16 - ALGER,119 - DAR EL BEIDA,7940000,"3970,000"
09215003230061,3302,0,11/05/2023,10/05/2024,2 - Installation Commerciale,9 - BLIDA,342 - BLIDA,2000000,"2500,000"
35206003230024,3302,0,04/04/2023,03/04/2024,2 - Installation Commerciale,35 - BOUMERDES,450 - BOUMERDES,2000000,"2500,000"
44302003230176,3302,0,06/11/2023,05/11/2024,2 - Installation Commerciale,44 - AIN DEFLA,63 - TIBERKANINE,2500000,"2500,000"
44301003230021,3302,0,17/02/2023,16/02/2024,2 - Installation Commerciale,44 - AIN DEFLA,34 - AIN-DEFLA,2000000,"2500,000"
42305003230541,3302,0,27/08/2023,26/08/2024,2 - Installation Commerciale,42 - TIPAZA,1404 - HADJOUT,2000000,"2500,000"
25308003230044,3302,0,01/04/2023,31/03/2024,2 - Installation Commerciale,25 - CONSTANTINE,513 - CONSTANTINE,2000000,"2500,000"
16308033240010,3302,0,17/01/2024,16/01/2025,2 - Installation Commerciale,16 - ALGER,124 - EL ACHOUR,3500000,"2500,000"
27303003230179,3302,0,06/11/2023,05/11/2024,2 - Installation Commerciale,27 - MOSTAGANEM,917 - MEZAGHRANE,2000000,"2500,000"
25306013230016,3302,0,01/02/2023,31/01/2024,2 - Installation Commerciale,25 - CONSTANTINE,515 - EL KHROUB,1000000,"2500,000"
16333003230170,3302,0,19/07/2023,18/07/2024,2 - Installation Commerciale,16 - ALGER,152 - STAOUELI,7000000,"3500,000"
25210003230067,3302,0,19/07/2023,18/07/2024,2 - Installation Commerciale,25 - CONSTANTINE,509 - AIN ABID,3000000,"2500,000"
44305003230048,3302,0,27/02/2023,26/02/2024,2 - Installation Commerciale,44 - AIN DEFLA,34 - AIN-DEFLA,3500000,"2500,000"
16301003230193,3302,0,01/04/2023,31/03/2024,2 - Installation Commerciale,16 - ALGER,111 - BIRTOUTA,8910000,"3450,000"
28303003230005,3302,0,05/01/2023,04/01/2024,2 - Installation Commerciale,28 - M SILA,946 - BOUTI SAYEH,1000000,"2500,000"
16311003230240,3302,0,01/08/2023,31/07/2024,2 - Installation Commerciale,16 - ALGER,137 - LES EUCALYPTUS,2500000,"2500,000"
31203003230034,3302,0,19/02/2023,18/02/2024,2 - Installation Commerciale,31 - ORAN,1019 - ORAN,1000000,"2500,000"
31201003230016,3302,0,15/02/2023,14/02/2024,2 - Installation Commerciale,31 - ORAN,1003 - BIR EL DJIR,2000000,"2500,000"
16350003230184,3302,0,10/07/2023,09/07/2024,2 - Installation Commerciale,16 - ALGER,118 - CHERAGA ALGER,2000000,"2500,000"
25306003230613,3302,0,08/08/2023,07/08/2024,2 - Installation Commerciale,25 - CONSTANTINE,515 - EL KHROUB,2000000,"2500,000"
10302003230283,3302,0,13/10/2023,12/10/2024,2 - Installation Commerciale,10 - BOUIRA,410 - BOUIRA,1000000,"2500,000"
16332003230462,3302,0,27/12/2023,26/12/2024,2 - Installation Commerciale,16 - ALGER,109 - BIR KHADEM,4000000,"2500,000"
44302003230022,3302,0,18/01/2023,17/01/2024,2 - Installation Commerciale,44 - AIN DEFLA,47 - EL ABBADIA,4000000,"2500,000"
19304003230121,3302,0,06/06/2023,05/06/2024,2 - Installation Commerciale,19 - SETIF,1158 - EL EULMA,1000000,"2500,000"
16332003230151,3302,0,02/05/2023,01/05/2024,2 - Installation Commerciale,16 - ALGER,105 - BARAKI,3000000,"2500,000"
27303003230210,3302,0,14/12/2023,13/12/2024,2 - Installation Commerciale,31 - ORAN,1020 - OUED TLELAT,2000000,"2500,000"
16308033230254,3302,0,29/10/2023,28/10/2024,2 - Installation Commerciale,16 - ALGER,102 - BABA HASSEN,14000000,"7000,000"
23302003230309,3302,0,26/07/2023,25/07/2024,2 - Installation Commerciale,23 - ANNABA,162 - EL BOUNI,3000000,"2500,000"
16340003230414,3302,0,25/12/2023,24/12/2024,2 - Installation Commerciale,16 - ALGER,1338 - HAMMAMET,3000000,"2500,000"
42304003230194,3302,0,26/04/2023,25/04/2024,2 - Installation Commerciale,42 - TIPAZA,1417 - TIPAZA,3000000,"2500,000"
44302003230136,3302,0,29/08/2023,28/08/2024,2 - Installation Commerciale,44 - AIN DEFLA,64 - ZEDDINE,2500000,"2500,000"
23302003240018,3302,0,01/02/2024,31/01/2025,2 - Installation Commerciale,23 - ANNABA,119 - DAR EL BEIDA,3000000,"2500,000"
25307003230013,3302,0,25/01/2023,24/01/2024,2 - Installation Commerciale,25 - CONSTANTINE,516 - HAMMA BOUZIANE,3000000,"2500,000"
16242003230181,3302,0,12/12/2023,11/12/2024,2 - Installation Commerciale,16 - ALGER,99 - ALGER,2000000,"2500,000"
44305003230195,3302,0,15/11/2023,14/11/2024,2 - Installation Commerciale,44 - AIN DEFLA,34 - AIN-DEFLA,1000000,"2500,000"
15305013230172,3302,0,31/08/2023,30/08/2024,2 - Installation Commerciale,15 - TIZI OUZOU,1472 - FREHA,3000000,"2500,000"
16332003240012,3302,0,09/01/2024,08/01/2025,2 - Installation Commerciale,16 - ALGER,109 - BIR KHADEM,4000000,"2500,000"
19313003230204,3302,0,23/04/2023,22/04/2024,2 - Installation Commerciale,19 - SETIF,1182 - SETIF,5000000,"2650,000"
16340003230165,3302,0,21/05/2023,20/05/2024,2 - Installation Commerciale,16 - ALGER,141 - OUED SMAR,2500000,"2500,000"
09306003230149,3302,0,25/05/2023,24/05/2024,2 - Installation Commerciale,9 - BLIDA,340 - BENI MERED,1000000,"2500,000"
16331023230041,3302,0,04/05/2023,03/05/2024,2 - Installation Commerciale,35 - BOUMERDES,465 - OULED MOUSSA,5570000,"2617,900"
43303003230045,3302,0,06/02/2023,05/02/2024,2 - Installation Commerciale,43 - MILA,897 - TELAGHMA,3000000,"2500,000"
14301003230011,3302,0,15/01/2023,14/01/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,2000000,"2500,000"
23302003230131,3302,0,27/03/2023,26/03/2024,2 - Installation Commerciale,23 - ANNABA,156 - ANNABA,1000000,"2500,000"
31202003230050,3302,0,08/05/2023,07/05/2024,2 - Installation Commerciale,31 - ORAN,1019 - ORAN,5000000,"2500,000"
16340003230068,3302,0,20/02/2023,19/02/2024,2 - Installation Commerciale,16 - ALGER,141 - OUED SMAR,2500000,"2500,000"
44301003230007,3302,0,09/01/2023,08/01/2024,2 - Installation Commerciale,44 - AIN DEFLA,34 - AIN-DEFLA,3000000,"2500,000"
16317003230083,3302,0,03/05/2023,02/05/2024,2 - Installation Commerciale,16 - ALGER,105 - BARAKI,3000000,"2500,000"
42305003230374,3302,0,24/05/2023,23/05/2024,2 - Installation Commerciale,9 - BLIDA,1417 - TIPAZA,2000000,"2500,000"
14301003230084,3302,0,23/03/2023,22/03/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,10900000,"4360,000"
15305013230231,3302,0,01/12/2023,30/11/2024,2 - Installation Commerciale,15 - TIZI OUZOU,1499 - TIMIZART,3000000,"2500,000"
16330003230446,3302,0,12/12/2023,11/12/2024,2 - Installation Commerciale,16 - ALGER,106 - BEB EZZOUAR,1000000,"2500,000"
44305003230160,3302,0,14/09/2023,13/09/2024,2 - Installation Commerciale,44 - AIN DEFLA,34 - AIN-DEFLA,1000000,"2500,000"
25305003230069,3302,0,15/06/2023,14/06/2024,2 - Installation Commerciale,25 - CONSTANTINE,516 - HAMMA BOUZIANE,1000000,"2500,000"
43306003230037,3302,0,22/08/2023,21/08/2024,2 - Installation Commerciale,43 - MILA,885 - MILA,1000000,"2500,000"
34301003230575,3302,0,18/12/2023,17/12/2024,2 - Installation Commerciale,34 - B.B ARRERIDJ,373 - EL ACHIR,2000000,"2500,000"
16311003230357,3302,0,01/10/2023,30/09/2024,2 - Installation Commerciale,16 - ALGER,137 - LES EUCALYPTUS,3000000,"2500,000"
25216003230132,3302,0,13/11/2023,12/11/2024,2 - Installation Commerciale,25 - CONSTANTINE,513 - CONSTANTINE,3000000,"2500,000"
16340003230071,3302,0,27/02/2023,26/02/2024,2 - Installation Commerciale,16 - ALGER,126 - EL HARRACH,4500000,"2500,000"
16340003230096,3302,0,10/03/2023,09/03/2024,2 - Installation Commerciale,16 - ALGER,119 - DAR EL BEIDA,2000000,"2500,000"
26301013230068,3302,0,21/03/2023,20/03/2024,2 - Installation Commerciale,26 - MEDEA,868 - TLATET ED DOUAIR,1000000,"2500,000"
25301013230180,3302,0,25/10/2023,24/10/2024,2 - Installation Commerciale,21 - SKIKDA,1275 - SALAH BOUCHAOUR,1000000,"2500,000"
44301003230013,3302,0,22/01/2023,21/01/2024,2 - Installation Commerciale,44 - AIN DEFLA,34 - AIN-DEFLA,3000000,"2500,000"
43303003230056,3302,0,16/02/2023,15/02/2024,2 - Installation Commerciale,43 - MILA,897 - TELAGHMA,6000000,"2580,000"
34301003230260,3302,0,14/07/2023,13/07/2024,2 - Installation Commerciale,34 - B.B ARRERIDJ,368 - BORDJ BOU ARRERIDJ,2000000,"2500,000"
26301003230084,3302,0,18/04/2023,17/04/2024,2 - Installation Commerciale,26 - MEDEA,838 - MEDEA,10000000,"4700,000"
16333003230034,3302,0,12/02/2023,11/02/2024,2 - Installation Commerciale,16 - ALGER,120 - DELY BRAHIM,4000000,"2500,000"
14301003230267,3302,001,04/10/2023,03/10/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,8869691,"0,000"
06306003230055,3302,0,12/03/2023,11/03/2024,2 - Installation Commerciale,6 - BEJAIA,274 - EL KSEUR,2000000,"2500,000"
06306003230100,3302,0,31/05/2023,30/05/2024,2 - Installation Commerciale,6 - BEJAIA,262 - BENI DJELLIL,1000000,"2500,000"
16314003230396,3302,0,06/01/2024,05/01/2025,2 - Installation Commerciale,16 - ALGER,133 - HUSSEIN DEY,22500000,"11250,000"
02301003230088,3302,0,24/08/2023,23/08/2024,2 - Installation Commerciale,2 - CHLEF,480 - BOUKADIR,1000000,"2500,000"
16330013230174,3302,0,04/04/2023,03/04/2024,2 - Installation Commerciale,9 - BLIDA,352 - GUERROUAOU,1000000,"2500,000"
16317003230156,3302,0,11/09/2023,10/09/2024,2 - Installation Commerciale,16 - ALGER,121 - DJISR KSENTINA,2000000,"2500,000"
16331003240030,3302,0,22/01/2024,21/01/2025,2 - Installation Commerciale,16 - ALGER,119 - DAR EL BEIDA,12000000,"6000,000"
16260003230034,3302,0,02/03/2023,01/03/2024,2 - Installation Commerciale,16 - ALGER,151 - SOUIDANIA,2000000,"2500,000"
16301003230226,3302,0,30/04/2023,29/04/2024,2 - Installation Commerciale,16 - ALGER,135 - KHRAISSIA,5400000,"2700,000"
25307003230027,3302,0,17/02/2023,16/02/2024,2 - Installation Commerciale,25 - CONSTANTINE,514 - DIDOUCHE MOURAD,3000000,"2500,000"
06306003230076,3302,0,20/04/2023,19/04/2024,2 - Installation Commerciale,6 - BEJAIA,274 - EL KSEUR,2000000,"2500,000"
23302003240027,3302,0,15/01/2024,14/01/2025,2 - Installation Commerciale,23 - ANNABA,162 - EL BOUNI,3000000,"2500,000"
06308003230024,3302,0,26/02/2023,25/02/2024,2 - Installation Commerciale,6 - BEJAIA,299 - TICHI,3000000,"2500,000"
26301003230141,3302,0,31/05/2023,30/05/2024,2 - Installation Commerciale,26 - MEDEA,838 - MEDEA,2500000,"2500,000"
25306013230091,3302,0,01/04/2023,31/03/2024,2 - Installation Commerciale,25 - CONSTANTINE,515 - EL KHROUB,1000000,"2500,000"
35205003230035,3302,0,06/02/2023,05/02/2024,2 - Installation Commerciale,35 - BOUMERDES,465 - OULED MOUSSA,4000000,"2500,000"
23302003230243,3302,0,11/06/2023,10/06/2024,2 - Installation Commerciale,23 - ANNABA,162 - EL BOUNI,1000000,"2500,000"
12201003230053,3302,0,22/05/2023,21/05/2024,2 - Installation Commerciale,12 - TEBESSA,1344 - TEBESSA,2000000,"2500,000"
27303003230138,3302,0,05/09/2023,04/09/2024,2 - Installation Commerciale,27 - MOSTAGANEM,916 - MESRA,4000000,"2500,000"
25307003230111,3302,0,02/01/2024,01/01/2025,2 - Installation Commerciale,25 - CONSTANTINE,514 - DIDOUCHE MOURAD,2000000,"2500,000"
16336003230222,3302,0,15/10/2023,14/10/2024,2 - Installation Commerciale,16 - ALGER,154 - ZERALDA,3000000,"2500,000"
16314003230147,3302,0,07/05/2023,06/05/2024,2 - Installation Commerciale,16 - ALGER,125 - EL BIAR,16000000,"8000,000"
14301003230223,3302,001,28/08/2023,27/08/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,8930840,"0,000"
23304003230057,3302,0,11/04/2023,10/04/2024,2 - Installation Commerciale,23 - ANNABA,156 - ANNABA,3000000,"2500,000"
19304003230278,3302,0,17/12/2023,16/12/2024,2 - Installation Commerciale,19 - SETIF,1158 - EL EULMA,1000000,"2500,000"
42304003230543,3302,0,02/01/2024,01/01/2025,2 - Installation Commerciale,42 - TIPAZA,1417 - TIPAZA,4000000,"2500,000"
25308003230083,3302,0,19/06/2023,18/06/2024,2 - Installation Commerciale,25 - CONSTANTINE,513 - CONSTANTINE,2000000,"2500,000"
16328003230049,3302,0,24/05/2023,23/05/2024,2 - Installation Commerciale,16 - ALGER,118 - CHERAGA ALGER,7000000,"3500,000"
16311003230283,3302,0,11/08/2023,10/08/2024,2 - Installation Commerciale,16 - ALGER,137 - LES EUCALYPTUS,2500000,"2500,000"
16335003230355,3302,0,07/12/2023,06/12/2024,2 - Installation Commerciale,16 - ALGER,114 - BORDJ EL KIFFAN,1000000,"2500,000"
21304003230009,3302,0,29/11/2023,28/11/2024,2 - Installation Commerciale,21 - SKIKDA,1277 - SKIKDA,2200000,"2500,000"
43303003230182,3302,0,30/10/2023,29/10/2024,2 - Installation Commerciale,43 - MILA,889 - OUED SEGUEN,4000000,"2500,000"
16352003240006,3302,0,18/01/2024,17/01/2025,2 - Installation Commerciale,16 - ALGER,143 - OULED FAYET,1000000,"2500,000"
16331023230168,3302,0,17/09/2023,16/09/2024,2 - Installation Commerciale,35 - BOUMERDES,465 - OULED MOUSSA,6000000,"2820,000"
16308003230196,3302,0,01/01/2024,31/12/2024,2 - Installation Commerciale,16 - ALGER,122 - DOUERA,1000000,"2500,000"
16301003240043,3302,0,17/01/2024,16/01/2025,2 - Installation Commerciale,16 - ALGER,122 - DOUERA,9000000,"4500,000"
35302013230075,3302,0,10/07/2023,09/07/2024,2 - Installation Commerciale,35 - BOUMERDES,454 - DELLYS,2000000,"2500,000"
16311003230002,3302,0,02/01/2023,01/01/2024,2 - Installation Commerciale,16 - ALGER,137 - LES EUCALYPTUS,1000000,"2500,000"
34301003240072,3302,0,18/01/2024,17/01/2025,2 - Installation Commerciale,34 - B.B ARRERIDJ,368 - BORDJ BOU ARRERIDJ,2000000,"2500,000"
23302003230102,3302,0,06/03/2023,05/03/2024,2 - Installation Commerciale,23 - ANNABA,162 - EL BOUNI,1000000,"2500,000"
43301003230128,3302,0,15/08/2023,14/08/2024,2 - Installation Commerciale,43 - MILA,877 - CHELGHOUM LAID,3000000,"2500,000"
42304003230244,3302,0,01/06/2023,31/05/2024,2 - Installation Commerciale,42 - TIPAZA,1417 - TIPAZA,3000000,"2500,000"
16311003230083,3302,0,05/03/2023,04/03/2024,2 - Installation Commerciale,16 - ALGER,137 - LES EUCALYPTUS,2000000,"2500,000"
14301003230095,3302,0,03/04/2023,02/04/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,3500000,"2500,000"
35303003230060,3302,0,19/04/2023,18/04/2024,2 - Installation Commerciale,35 - BOUMERDES,458 - ISSER,1000000,"2500,000"
16328003230042,3302,0,03/05/2023,02/05/2024,2 - Installation Commerciale,16 - ALGER,123 - DRARIA,49426249,"24713,120"
16314003230199,3302,0,20/06/2023,19/06/2024,2 - Installation Commerciale,16 - ALGER,149 - SIDI MHAMED ALGER,5000000,"4150,000"
16317003230049,3302,0,14/02/2023,13/02/2024,2 - Installation Commerciale,16 - ALGER,105 - BARAKI,3000000,"2500,000"
16311003230206,3302,0,17/06/2023,16/06/2024,2 - Installation Commerciale,16 - ALGER,137 - LES EUCALYPTUS,3000000,"2500,000"
15310003230471,3302,0,20/11/2023,19/11/2024,2 - Installation Commerciale,15 - TIZI OUZOU,1503 - TIZI OUZOU,1000000,"2500,000"
16314003230161,3302,0,21/05/2023,20/05/2024,2 - Installation Commerciale,16 - ALGER,110 - BIR MOURAD RAIS,2000000,"2500,000"
42304003230047,3302,0,25/01/2023,24/01/2024,2 - Installation Commerciale,42 - TIPAZA,1417 - TIPAZA,4000000,"2500,000"
14301003230180,3302,001,16/07/2023,15/07/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,8930840,"0,000"
16334003230374,3302,0,05/01/2024,04/01/2025,2 - Installation Commerciale,16 - ALGER,109 - BIR KHADEM,2000000,"2500,000"
06306003230091,3302,0,18/05/2023,17/05/2024,2 - Installation Commerciale,6 - BEJAIA,262 - BENI DJELLIL,1000000,"2500,000"
25308003230029,3302,0,23/02/2023,22/02/2024,2 - Installation Commerciale,25 - CONSTANTINE,513 - CONSTANTINE,2000000,"2500,000"
02301003230121,3302,0,20/12/2023,19/12/2024,2 - Installation Commerciale,2 - CHLEF,480 - BOUKADIR,1000000,"2500,000"
43303013230088,3302,0,23/07/2023,22/07/2024,2 - Installation Commerciale,4 - OUM EL BOUAGHI,1050 - AIN MLILA,1000000,"2500,000"
35205003230033,3302,0,02/02/2023,01/02/2024,2 - Installation Commerciale,35 - BOUMERDES,461 - LARBATACHE,8760000,"4117,200"
14301003230259,3302,0,26/09/2023,25/09/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,1100000,"2500,000"
14301003230274,3302,001,10/10/2023,09/10/2024,2 - Installation Commerciale,14 - TIARET,1384 - TIARET,8894706,"0,000"
25310003230121,3302,0,19/10/2023,18/10/2024,2 - Installation Commerciale,25 - CONSTANTINE,517 - IBN ZIAD,4900000,"2500,000"
43301003230099,3302,0,26/06/2023,25/06/2024,2 - Installation Commerciale,43 - MILA,877 - CHELGHOUM LAID,3000000,"2500,000"
25310003230049,3302,0,18/04/2023,17/04/2024,2 - Installation Commerciale,25 - CONSTANTINE,516 - HAMMA BOUZIANE,2500000,"2500,000"
16242003230138,3302,0,15/09/2023,14/09/2024,2 - Installation Commerciale,16 - ALGER,134 - HYDRA,1000000,"2500,000"
16301003230404,3302,0,07/09/2023,06/09/2024,2 - Installation Commerciale,16 - ALGER,111 - BIRTOUTA,6200000,"3100,000"
16301003240035,3302,0,11/01/2024,10/01/2025,2 - Installation Commerciale,31 - ORAN,1011 - ES SENIA,8400000,"3612,000"
31308023230142,3302,0,30/10/2023,29/10/2024,2 - Installation Commerciale,31 - ORAN,1019 - ORAN,2000000,"2500,000"
06309003230106,3302,0,05/09/2023,04/09/2024,2 - Installation Commerciale,6 - BEJAIA,297 - TAZMALT,2000000,"2500,000"
23304003230156,3302,0,10/11/2023,09/11/2024,2 - Installation Commerciale,23 - ANNABA,156 - ANNABA,6750000,"2902,500"
16331003230347,3302,0,02/11/2023,01/11/2024,2 - Installation Commerciale,16 - ALGER,119 - DAR EL BEIDA,6000000,"3000,000"
15303083230004,3302,001,17/10/2023,16/10/2024,2 - Installation Commerciale,31 - ORAN,997 - AIN TURK,301045000,"0,000"
16330003230350,3302,0,22/10/2023,21/10/2024,2 - Installation Commerciale,16 - ALGER,114 - BORDJ EL KIFFAN,1000000,"2500,000"
06309003230052,3302,0,05/04/2023,04/04/2024,2 - Installation Commerciale,6 - BEJAIA,297 - TAZMALT,2000000,"2500,000"
09215003230064,3302,0,17/05/2023,16/05/2024,2 - Installation Commerciale,9 - BLIDA,342 - BLIDA,2000000,"2500,000"
19304003230044,3302,0,11/03/2023,10/03/2024,2 - Installation Commerciale,19 - SETIF,1162 - GUELTA ZERGA,1000000,"2500,000"
16311003230140,3302,0,26/04/2023,25/04/2024,2 - Installation Commerciale,16 - ALGER,137 - LES EUCALYPTUS,2000000,"2500,000"
35302013230106,3302,0,07/11/2023,06/11/2024,2 - Installation Commerciale,35 - BOUMERDES,467 - SIDI DAOUD,1000000,"2500,000"
27303003230113,3302,0,20/09/2023,19/09/2024,2 - Installation Commerciale,27 - MOSTAGANEM,914 - KHEIR EDDINE,7000000,"3010,000"
26301013230284,3302,0,25/09/2023,24/09/2024,2 - Installation Commerciale,26 - MEDEA,813 - BERROUAGHIA,4500000,"2500,000"
16308033230262,3302,0,13/11/2023,12/11/2024,2 - Installation Commerciale,16 - ALGER,102 - BABA HASSEN,5500000,"2750,000"
16244003230017,3302,0,01/02/2023,31/01/2024,2 - Installation Commerciale,42 - TIPAZA,1417 - TIPAZA,1000000,"2500,000"
31310003230320,3302,0,17/08/2023,16/08/2024,2 - Installation Commerciale,31 - ORAN,1003 - BIR EL DJIR,1000000,"2500,000"
16308003230066,3302,0,01/04/2023,31/03/2024,2 - Installation Commerciale,16 - ALGER,122 - DOUERA,10800000,"5400,000"
16308033230002,3302,0,15/01/2023,14/01/2024,2 - Installation Commerciale,16 - ALGER,102 - BABA HASSEN,4500000,"2500,000"
28303003230015,3302,0,15/01/2023,14/01/2024,2 - Installation Commerciale,28 - M SILA,941 - BENI ILMENE,6100000,"2623,000"
16309023230122,3302,0,09/05/2023,08/05/2024,2 - Installation Commerciale,16 - ALGER,99 - ALGER,2000000,"2500,000"
42304003230138,3302,0,01/05/2023,30/04/2024,2 - Installation Commerciale,42 - TIPAZA,1417 - TIPAZA,4000000,"2500,000"
16314003240016,3302,0,14/01/2024,13/01/2025,2 - Installation Commerciale,16 - ALGER,127 - EL MADANIA,4000000,"3320,000"
25310003230118,3302,0,12/10/2023,11/10/2024,2 - Installation Commerciale,25 - CONSTANTINE,516 - HAMMA BOUZIANE,5200000,"2500,000"
42304003230489,3302,0,22/11/2023,21/11/2024,2 - Installation Commerciale,42 - TIPAZA,1417 - TIPAZA,3000000,"2500,000"
16330003230081,3302,0,03/04/2023,02/04/2024,2 - Installation Commerciale,16 - ALGER,122 - DOUERA,1000000,"2500,000"
16317003230009,3302,0,09/01/2023,08/01/2024,2 - Installation Commerciale,16 - ALGER,105 - BARAKI,1000000,"2500,000"
16333003230212,3302,0,06/09/2023,05/09/2024,2 - Installation Commerciale,16 - ALGER,118 - CHERAGA ALGER,11000000,"5500,000"
26301013230133,3302,0,29/05/2023,28/05/2024,2 - Installation Commerciale,26 - MEDEA,838 - MEDEA,1200000,"2500,000"
34301003230269,3302,0,19/07/2023,18/07/2024,2 - Installation Commerciale,34 - B.B ARRERIDJ,368 - BORDJ BOU ARRERIDJ,11000000,"4730,000"
35302013240007,3302,0,14/01/2024,13/01/2025,2 - Installation Commerciale,35 - BOUMERDES,454 - DELLYS,2500000,"2500,000"
19212003230023,3302,0,15/02/2023,14/02/2024,2 - Installation Commerciale,19 - SETIF,1147 - BENI MOUHLI,2000000,"2500,000"
02301003230013,3302,0,24/01/2023,23/01/2024,2 - Installation Commerciale,27 - MOSTAGANEM,918 - MOSTAGANEM,3000000,"2500,000"
